time,scenario,motion_type,x_tx,y_tx,z_tx,x_rx,y_rx,z_rx,vx_tx,vy_tx,vz_tx,vx_rx,vy_rx,vz_rx,distance,velocity,acceleration,los_angle_tx,los_angle_rx,los_ele_tx,los_ele_rx,velocity_angle,mobility_factor,phi_tx_optimal,theta_tx_optimal,phi_rx_optimal,theta_rx_optimal
0.8,26,real,18.106580441053,19.5901080498097,4.46717809953385,23.9054744631726,13.9473566392605,6.15684213528109,-3.61217970411986,0.0981507422302523,-1.02746259530644,-1.41367989016097,-0.898145056930624,-0.426896394913319,8.26575948807656,2.4873050702432,0.0400497923392282,-44.2181406615195,135.781859338481,78.204610946607,101.795389053393,155.621356889644,0.591981310088973,315.781859338481,78.204610946607,135.781859338481,101.795389053393
0.9,26,real,17.7449723537493,19.6000007973198,4.36350237474978,23.7655635326116,13.8571254899292,6.11385919804562,-3.61608087303748,0.0989274751004296,-1.03675724784067,-1.39910930560985,-0.902311493312734,-0.429829372354785,8.50246340468984,2.50715054368369,0.0198454734404869,-43.6475931943584,136.352406805642,78.1198793131472,101.880120686853,155.694892565508,0.576955208659449,316.352406805642,78.1198793131472,136.352406805642,101.880120686853
1,26,real,17.3834383558492,19.610213315743,4.25878631037806,23.6260086614588,13.7666168827107,6.07068067413452,-3.61533997900098,0.1021251842321,-1.04716064371726,-1.39554871152804,-0.905086072185353,-0.431785239110983,8.74072448244652,2.51408724486591,0.00693670118222434,-43.1093078125958,136.890692187404,78.0362153388079,101.963784661192,155.594235935375,0.562976983793316,316.890692187404,78.0362153388079,136.890692187404,101.963784661192
1.1,26,real,17.0214718283419,19.6206203687561,4.15332918619819,23.4856363267631,13.6758844854833,6.02665441704422,-3.61966527507235,0.104070530130822,-1.05457124179869,-1.40372334695741,-0.907323972273256,-0.440262570903009,8.97968010594159,2.51210919575733,-0.00197804910858013,-42.6030347382165,137.396965261784,77.9586090160877,102.041390983912,155.467217816015,0.551123431436403,317.396965261784,77.9586090160877,137.396965261784,102.041390983912
1.2,26,real,16.6585439645229,19.6310274293523,4.04759158341468,23.3436675763739,13.5849650240438,5.98109971911039,-3.62927863819061,0.104070605962287,-1.0573760278351,-1.41968750389154,-0.909194614395901,-0.45554697933827,9.21868765201509,2.5042359296151,-0.0078732661422376,-42.1263633179152,137.873636682085,77.8930073757186,102.106992624281,155.364951425677,0.540963381128384,317.873636682085,77.8930073757186,137.873636682085,102.106992624281
1.3,26,real,16.2947788077436,19.6412374662393,3.9419732264875,23.2000717811483,13.4938920730889,5.93401600380624,-3.63765156779273,0.102100368869587,-1.05618356927179,-1.43595795225635,-0.910729509548299,-0.470837153041475,9.45733370765284,2.49317259055672,-0.0110633390583734,-41.6766500974431,138.323349902557,77.8404493307106,102.159550669289,155.296478339617,0.531077140298985,318.323349902557,77.8404493307106,138.323349902557,102.159550669289
1.4,26,real,15.9307077148856,19.6510387574943,3.83688630562188,23.0548933580626,13.4026945461224,5.88555425156159,-3.6407109285801,0.0980129125501879,-1.05086920865618,-1.45178423085679,-0.911975269665393,-0.48461752244654,9.69499184192308,2.47631120587787,-0.0168613846788563,-41.2527324691556,138.747267530844,77.8007511515536,102.199248848446,155.231024288536,0.521014421060498,318.747267530844,77.8007511515536,138.747267530844,102.199248848446
1.5,26,real,15.5669494091202,19.6604059609056,3.73267800048199,22.9082681039073,13.311449597847,5.83594253307803,-3.63758305765423,0.0936720341131006,-1.04208305139888,-1.46625254155341,-0.912449482753999,-0.496117184835605,9.93115948782061,2.45459476172867,-0.0217164441492006,-40.8540714277794,139.145928572221,77.773057542848,102.226942457152,155.1385804137,0.510640633657687,319.145928572221,77.773057542848,139.145928572221,102.226942457152
1.6,26,real,15.2041817095543,19.6699094824791,3.62956970450567,22.7611620761429,13.2205707567281,5.78565719419962,-3.62767699565894,0.0950352157349001,-1.03108295976323,-1.47106027764402,-0.90878841118881,-0.502853388784103,10.1661514607885,2.43673634643728,-0.0178584152913865,-40.478370321585,139.521629678415,77.7554376650724,102.244562334928,155.039800756178,0.499127241576584,319.521629678415,77.7554376650724,139.521629678415,102.244562334928
1.7,26,real,14.843488263571,19.6806065272976,3.52788401496387,22.6150609854759,13.1308381722727,5.7353969440852,-3.60693445983295,0.106970448185141,-1.01685689541796,-1.46101090666966,-0.897325844554212,-0.502602501144175,10.4004769798592,2.4244703589982,-0.0122659874390747,-40.1237016508727,139.876298349127,77.7456934291125,102.254306570887,154.920316837888,0.485573713855987,319.876298349127,77.7456934291125,139.876298349127,102.254306570887
